6.88e,Highest winrate,49,50,Treant Protector
6.88e,Highest winrate,50,50,Legion Commander
6.88e,Highest winrate,51,50,Lich
6.88e,Highest winrate,52,50,Bane
6.88e,Highest winrate,53,50,Earthshaker
6.88e,Highest winrate,54,49,Sven
6.88e,Highest winrate,55,49,Shadow Demon
6.88e,Highest winrate,56,49,Oracle
6.88e,Highest winrate,57,48,Lifestealer
6.88e,Highest winrate,58,47,Sniper
6.88e,Highest winrate,59,47,Witch Doctor
6.88e,Highest winrate,60,47,Chen
6.88e,Highest winrate,61,47,Sand King
6.88e,Highest winrate,62,46,Juggernaut
6.88e,Highest winrate,63,46,Storm Spirit
6.88e,Highest winrate,64,46,Morphling
6.88e,Highest winrate,65,45,Dark Seer
6.88e,Highest winrate,66,45,Kunkka
6.88e,Highest winrate,67,44,Terrorblade
6.88e,Highest winrate,68,43,Broodmother
6.88e,Highest winrate,69,43,Invoker
6.88e,Highest winrate,70,42,Tiny
6.88e,Highest winrate,71,42,Pudge
6.88e,Highest winrate,72,42,Tidehunter
6.88e,Highest winrate,73,40,Timbersaw
6.88e,Highest winrate,74,40,Disruptor
6.88e,Highest winrate,75,39,Phantom Assassin
6.88e,Highest winrate,76,38,Templar Assassin
6.88e,Highest winrate,77,38,Dazzle
6.88e,Highest winrate,78,37,Keeper of the Light
6.88e,Highest winrate,79,37,Elder Titan
6.88e,Highest winrate,80,35,Axe
6.88e,Highest winrate,81,32,Razor
6.88e,Highest winrate,82,31,Clockwerk
6.88e,Highest winrate,83,31,Magnus
6.88e,Highest winrate,84,30,Huskar
6.88e,Highest winrate,85,29,Lycan
6.88e,Highest winrate,86,25,Ember Spirit
6.88e,Highest winrate,87,25,Ancient Apparition
6.88e,Highest winrate,88,23,Dragon Knight
6.88e,Highest winrate,89,20,Clinkz
6.88e,Highest winrate,90,17,Queen of Pain
6.88e,Highest winrate,91,17,Viper
6.88e,Highest winrate,92,11,Phantom Lancer
6.88e,Most picked,1,36,Shadow Demon
6.88e,Most picked,2,36,Oracle
6.88e,Most picked,3,34,Outworld Devourer
6.88e,Most picked,4,33,Juggernaut
6.88e,Most picked,5,32,Slardar
6.88e,Most picked,6,31,Kunkka
6.88e,Most picked,7,30,Sand King
6.88e,Most picked,8,30,Batrider
6.88e,Most picked,9,28,Mirana
6.88e,Most picked,10,23,Ogre Magi
6.88e,Most picked,11,23,Axe
6.88e,Most picked,12,22,Drow Ranger
6.88e,Most picked,13,22,Timbersaw
6.88e,Most picked,14,22,Nyx Assassin
6.88e,Most picked,15,20,Lifestealer
6.88e,Most picked,16,19,Elder Titan
6.88e,Most picked,17,18,Morphling
6.88e,Most picked,18,18,Faceless Void
6.88e,Most picked,19,18,Dark Seer
6.88e,Most picked,20,17,Rubick
6.88e,Most picked,21,17,Witch Doctor
6.88e,Most picked,22,16,Sven
6.88e,Most picked,23,16,Disruptor
6.88e,Most picked,24,16,Invoker
6.88e,Most picked,25,16,Keeper of the Light
6.88e,Most picked,26,15,Omniknight
6.88e,Most picked,27,15,Bounty Hunter
6.88e,Most picked,28,15,Slark
6.88e,Most picked,29,15,Luna
6.88e,Most picked,30,15,Earth Spirit
6.88e,Most picked,31,14,Io
6.88e,Most picked,32,13,Riki
6.88e,Most picked,33,13,Storm Spirit
6.88e,Most picked,34,12,Phantom Assassin
6.88e,Most picked,35,12,Warlock
6.88e,Most picked,36,11,Puck
6.88e,Most picked,37,10,Dazzle
6.88e,Most picked,38,10,Tinker
6.88e,Most picked,39,10,Ursa Warrior
6.88e,Most picked,40,8,Tidehunter
6.88e,Most picked,41,8,Legion Commander
6.88e,Most picked,42,8,Vengeful Spirit
6.88e,Most picked,43,8,Anti-Mage
6.88e,Most picked,44,8,Centaur Warrunner
6.88e,Most picked,45,8,Razor
6.88e,Most picked,46,8,Silencer
6.88e,Most picked,47,7,Alchemist
6.88e,Most picked,48,6,Pudge
6.88e,Most picked,49,6,Undying
6.88e,Most picked,50,6,Naga Siren
6.88e,Most picked,51,6,Lion
6.88e,Most picked,52,5,Medusa
6.88e,Most picked,53,5,Sniper
6.88e,Most picked,54,5,Chen
6.88e,Most picked,55,5,Terrorblade
6.88e,Most picked,56,5,Enchantress
6.88e,Most picked,57,5,Beastmaster
6.88e,Most picked,58,4,Winter Wyvern
6.88e,Most picked,59,4,Weaver
6.88e,Most picked,60,4,Treant Protector
6.88e,Most picked,61,4,Dragon Knight
6.88e,Most picked,62,4,Spirit Breaker
6.88e,Most picked,63,4,Shadow Fiend
6.88e,Most picked,64,4,Templar Assassin
6.88e,Most picked,65,4,Clockwerk
6.88e,Most picked,66,4,Tiny
6.88e,Most picked,67,4,Magnus
6.88e,Most picked,68,4,Bane
6.88e,Most picked,69,3,Crystal Maiden
6.88e,Most picked,70,3,Death Prophet
6.88e,Most picked,71,3,Ember Spirit
6.88e,Most picked,72,3,Night Stalker
6.88e,Most picked,73,3,Ancient Apparition
6.88e,Most picked,74,3,Huskar
6.88e,Most picked,75,3,Clinkz
6.88e,Most picked,76,3,Doom
6.88e,Most picked,77,3,Phantom Lancer
6.88e,Most picked,78,3,Spectre
6.88e,Most picked,79,2,Queen of Pain
6.88e,Most picked,80,2,Phoenix
6.88e,Most picked,81,2,Jakiro
6.88e,Most picked,82,2,Nature's Prophet
6.88e,Most picked,83,2,Lina
6.88e,Most picked,84,2,Skywrath Mage
6.88e,Most picked,85,2,Abaddon
6.88e,Most picked,86,2,Broodmother
6.88e,Most picked,87,2,Viper
6.88e,Most picked,88,2,Lycan
6.88e,Most picked,89,1,Bristleback
6.88e,Most picked,90,1,Earthshaker
6.88e,Most picked,91,1,Tusk
6.88e,Most picked,92,1,Lone Druid
6.88e,Most picked,93,1,Lich
6.88e,Most picked,94,1,Leshrac
6.88e,Most picked,95,1,Enigma
6.88e,Most picked,96,1,Windranger
6.88e,Most picked,97,1,Meepo
6.88e,Most picked,98,1,Necrophos
6.88e,Most picked,99,1,Bloodseeker
6.88e,Most picked,100,1,Pugna
6.88e,Most picked,101,1,Chaos Knight
6.88e,Most picked,102,1,Gyrocopter
6.88e,Most picked,103,1,Venomancer
6.88e,Most picked,104,0,Shadow Shaman
6.88e,Most contested,1,93,Outworld Devourer
6.88e,Most contested,2,86,Drow Ranger
6.88e,Most contested,3,77,Shadow Demon
6.88e,Most contested,4,76,Batrider
6.88e,Most contested,5,75,Oracle
6.88e,Most contested,6,68,Kunkka
6.88e,Most contested,7,63,Juggernaut
6.88e,Most contested,8,57,Sand King
6.88e,Most contested,9,52,Slardar
6.88e,Most contested,10,48,Faceless Void
6.88e,Most contested,11,45,Lifestealer
6.88e,Most contested,12,45,Io
6.88e,Most contested,13,44,Mirana
6.88e,Most contested,14,42,Nyx Assassin
6.88e,Most contested,15,40,Axe
6.88e,Most contested,16,40,Riki
6.88e,Most contested,17,40,Morphling
6.88e,Most contested,18,39,Dark Seer
6.88e,Most contested,19,38,Timbersaw
6.88e,Most contested,20,37,Elder Titan
6.88e,Most contested,21,36,Storm Spirit
6.88e,Most contested,22,34,Ogre Magi
6.88e,Most contested,23,34,Invoker
6.88e,Most contested,24,32,Bounty Hunter
6.88e,Most contested,25,31,Omniknight
6.88e,Most contested,26,30,Slark
6.88e,Most contested,27,30,Luna
6.88e,Most contested,28,29,Tinker
6.88e,Most contested,29,28,Huskar
6.88e,Most contested,30,27,Sven
6.88e,Most contested,31,25,Keeper of the Light
6.88e,Most contested,32,23,Earth Spirit
6.88e,Most contested,33,22,Naga Siren
6.88e,Most contested,34,22,Disruptor
6.88e,Most contested,35,21,Witch Doctor
6.88e,Most contested,36,21,Phantom Assassin
6.88e,Most contested,37,19,Alchemist
6.88e,Most contested,38,19,Rubick
6.88e,Most contested,39,18,Razor
6.88e,Most contested,40,17,Puck
6.88e,Most contested,41,16,Dazzle
6.88e,Most contested,42,16,Silencer
6.88e,Most contested,43,15,Ursa Warrior
6.88e,Most contested,44,15,Anti-Mage
6.88e,Most contested,45,14,Warlock
6.88e,Most contested,46,13,Tidehunter
6.88e,Most contested,47,12,Legion Commander
6.88e,Most contested,48,12,Chen
6.88e,Most contested,49,12,Terrorblade
6.88e,Most contested,50,12,Centaur Warrunner
6.88e,Most contested,51,12,Undying
6.88e,Most contested,52,11,Sniper
6.88e,Most contested,53,10,Vengeful Spirit
6.88e,Most contested,54,10,Beastmaster
6.88e,Most contested,55,10,Magnus
6.88e,Most contested,56,10,Medusa
6.88e,Most contested,57,9,Enchantress
6.88e,Most contested,58,8,Winter Wyvern
6.88e,Most contested,59,8,Pudge
6.88e,Most contested,60,7,Templar Assassin
6.88e,Most contested,61,7,Meepo
6.88e,Most contested,62,7,Ancient Apparition
6.88e,Most contested,63,7,Lion
6.88e,Most contested,64,7,Death Prophet
6.88e,Most contested,65,6,Broodmother
6.88e,Most contested,66,6,Dragon Knight
6.88e,Most contested,67,6,Weaver
6.88e,Most contested,68,5,Spirit Breaker
6.88e,Most contested,69,5,Treant Protector
6.88e,Most contested,70,5,Viper
6.88e,Most contested,71,5,Tiny
6.88e,Most contested,72,5,Clockwerk
6.88e,Most contested,73,4,Phantom Lancer
6.88e,Most contested,74,4,Bane
6.88e,Most contested,75,4,Shadow Fiend
6.88e,Most contested,76,4,Lone Druid
6.88e,Most contested,77,4,Clinkz
6.88e,Most contested,78,4,Doom
6.88e,Most contested,79,4,Spectre
6.88e,Most contested,80,3,Ember Spirit
6.88e,Most contested,81,3,Lina
6.88e,Most contested,82,3,Abaddon
6.88e,Most contested,83,3,Crystal Maiden
6.88e,Most contested,84,3,Night Stalker
6.88e,Most contested,85,3,Lycan
6.88e,Most contested,86,3,Phoenix
6.88e,Most contested,87,2,Nature's Prophet
6.88e,Most contested,88,2,Skywrath Mage
6.88e,Most contested,89,2,Bristleback
6.88e,Most contested,90,2,Jakiro
6.88e,Most contested,91,2,Queen of Pain
6.88e,Most contested,92,2,Venomancer
6.88e,Most contested,93,2,Pugna
6.88e,Most contested,94,2,Lich
6.88e,Most contested,95,1,Tusk
6.88e,Most contested,96,1,Windranger
6.88e,Most contested,97,1,Chaos Knight
6.88e,Most contested,98,1,Earthshaker
6.88e,Most contested,99,1,Shadow Shaman
6.88e,Most contested,100,1,Necrophos
6.88e,Most contested,101,1,Bloodseeker
6.88e,Most contested,102,1,Leshrac
6.88e,Most contested,103,1,Gyrocopter
6.88e,Most contested,104,1,Enigma
6.88e,Most contested,105,0,Zeus
6.88e,Most contested,106,0,Visage
6.88e,Most banned,1,64,Drow Ranger
6.88e,Most banned,2,60,Outworld Devourer
6.88e,Most banned,3,46,Batrider
6.88e,Most banned,4,42,Shadow Demon
6.88e,Most banned,5,39,Oracle
6.88e,Most banned,6,37,Kunkka
6.88e,Most banned,7,31,Io
6.88e,Most banned,8,30,Faceless Void
6.88e,Most banned,9,29,Juggernaut
6.88e,Most banned,10,27,Sand King
6.88e,Most banned,11,26,Riki
6.88e,Most banned,12,25,Lifestealer
6.88e,Most banned,13,25,Huskar
6.88e,Most banned,14,23,Storm Spirit
6.88e,Most banned,15,22,Morphling
6.88e,Most banned,16,21,Dark Seer
6.88e,Most banned,17,20,Nyx Assassin
6.88e,Most banned,18,20,Slardar
6.88e,Most banned,19,19,Tinker
6.88e,Most banned,20,18,Elder Titan
6.88e,Most banned,21,17,Bounty Hunter
6.88e,Most banned,22,17,Invoker
6.88e,Most banned,23,17,Axe
6.88e,Most banned,24,16,Omniknight
6.88e,Most banned,25,16,Timbersaw
6.88e,Most banned,26,16,Naga Siren
6.88e,Most banned,27,15,Slark
6.88e,Most banned,28,15,Mirana
6.88e,Most banned,29,15,Luna
6.88e,Most banned,30,12,Sven
6.88e,Most banned,31,12,Alchemist
6.88e,Most banned,32,10,Ogre Magi
6.88e,Most banned,33,10,Razor
6.88e,Most banned,34,9,Phantom Assassin
6.88e,Most banned,35,8,Keeper of the Light
6.88e,Most banned,36,8,Earth Spirit
6.88e,Most banned,37,7,Anti-Mage
6.88e,Most banned,38,7,Silencer
6.88e,Most banned,39,6,Meepo
6.88e,Most banned,40,6,Terrorblade
6.88e,Most banned,41,6,Puck
6.88e,Most banned,42,6,Chen
6.88e,Most banned,43,6,Disruptor
6.88e,Most banned,44,6,Undying
6.88e,Most banned,45,6,Dazzle
6.88e,Most banned,46,5,Beastmaster
6.88e,Most banned,47,5,Ursa Warrior
6.88e,Most banned,48,5,Winter Wyvern
6.88e,Most banned,49,5,Enchantress
6.88e,Most banned,50,5,Medusa
6.88e,Most banned,51,5,Ancient Apparition
6.88e,Most banned,52,5,Magnus
6.88e,Most banned,53,5,Sniper
6.88e,Most banned,54,5,Tidehunter
6.88e,Most banned,55,4,Centaur Warrunner
6.88e,Most banned,56,4,Broodmother
6.88e,Most banned,57,4,Death Prophet
6.88e,Most banned,58,4,Witch Doctor
6.88e,Most banned,59,4,Legion Commander
6.88e,Most banned,60,3,Templar Assassin
6.88e,Most banned,61,3,Viper
6.88e,Most banned,62,3,Lone Druid
6.88e,Most banned,63,2,Rubick
6.88e,Most banned,64,2,Tiny
6.88e,Most banned,65,2,Pudge
6.88e,Most banned,66,2,Dragon Knight
6.88e,Most banned,67,2,Warlock
6.88e,Most banned,68,2,Weaver
6.88e,Most banned,69,2,Doom
6.88e,Most banned,70,1,Phantom Lancer
6.88e,Most banned,71,1,Bristleback
6.88e,Most banned,72,1,Lion
6.88e,Most banned,73,1,Nature's Prophet
6.88e,Most banned,74,1,Vengeful Spirit
6.88e,Most banned,75,1,Lina
6.88e,Most banned,76,1,Lycan
6.88e,Most banned,77,1,Clockwerk
6.88e,Most banned,78,1,Spirit Breaker
6.88e,Most banned,79,1,Phoenix
6.88e,Most banned,80,1,Lich
6.88e,Most banned,81,1,Treant Protector
6.88e,Most banned,82,1,Spectre
6.88e,Most banned,83,1,Clinkz
6.88e,Most banned,84,1,Shadow Fiend
6.88e,Most banned,85,1,Pugna
6.88e,Most banned,86,1,Venomancer
6.88e,Most banned,87,0,Techies
6.88e,Most banned,88,0,Bane
6.88e,Most banned,89,0,Shadow Shaman
6.88e,Most banned,90,0,Crystal Maiden
6.88e,Most banned,91,0,Enigma
6.88e,Most banned,92,0,Chaos Knight
6.88e,Most banned,93,0,Visage
6.88e,Most first-picked,1,18,Shadow Demon
6.88e,Most first-picked,2,13,Outworld Devourer
6.88e,Most first-picked,3,9,Drow Ranger
6.88e,Most first-picked,4,8,Batrider
6.88e,Most first-picked,5,7,Oracle
6.88e,Most first-picked,6,6,Kunkka
6.88e,Most first-picked,7,5,Io
6.88e,Most first-picked,8,4,Mirana
6.88e,Most first-picked,9,4,Slardar
6.88e,Most first-picked,10,3,Dark Seer
6.88e,Most first-picked,11,3,Sand King
6.88e,Most first-picked,12,3,Riki
6.88e,Most first-picked,13,3,Ogre Magi
6.88e,Most first-picked,14,2,Bounty Hunter
6.88e,Most first-picked,15,2,Elder Titan
6.88e,Most first-picked,16,2,Keeper of the Light
6.88e,Most first-picked,17,1,Timbersaw
6.88e,Most first-picked,18,1,Earth Spirit
6.88e,Most first-picked,19,1,Nyx Assassin
6.88e,Most first-picked,20,1,Warlock
6.88e,Most first-picked,21,1,Omniknight
6.88e,Most first-picked,22,1,Axe
6.88e,Most first-picked,23,1,Juggernaut
6.88e,Most first-picked,24,1,Faceless Void
6.88e,Most first-picked,25,0,Lifestealer
6.88e,Most first-picked,26,0,Nature's Prophet
6.88e,Most banned in first ban phase,1,54,Drow Ranger
6.88e,Most banned in first ban phase,2,50,Outworld Devourer
6.88e,Most banned in first ban phase,3,36,Batrider
6.88e,Most banned in first ban phase,4,31,Shadow Demon
6.88e,Most banned in first ban phase,5,27,Io
6.88e,Most banned in first ban phase,6,24,Oracle
6.88e,Most banned in first ban phase,7,24,Kunkka
6.88e,Most banned in first ban phase,8,19,Riki
6.88e,Most banned in first ban phase,9,14,Faceless Void
6.88e,Most banned in first ban phase,10,13,Sand King
6.88e,Most banned in first ban phase,11,11,Mirana
6.88e,Most banned in first ban phase,12,11,Bounty Hunter
6.88e,Most banned in first ban phase,13,10,Nyx Assassin
6.88e,Most banned in first ban phase,14,8,Slardar
6.88e,Most banned in first ban phase,15,7,Omniknight
6.88e,Most banned in first ban phase,16,7,Elder Titan
6.88e,Most banned in first ban phase,17,6,Dark Seer
6.88e,Most banned in first ban phase,18,5,Axe
6.88e,Most banned in first ban phase,19,5,Meepo
6.88e,Most banned in first ban phase,20,4,Keeper of the Light
6.88e,Most banned in first ban phase,21,4,Earth Spirit
6.88e,Most banned in first ban phase,22,4,Juggernaut
6.88e,Most banned in first ban phase,23,3,Chen
6.88e,Most banned in first ban phase,24,3,Naga Siren
6.88e,Most banned in first ban phase,25,3,Undying
6.88e,Most banned in first ban phase,26,3,Enchantress
6.88e,Most banned in first ban phase,27,2,Ogre Magi
6.88e,Most banned in first ban phase,28,2,Lifestealer
6.88e,Most banned in first ban phase,29,2,Timbersaw
6.88e,Most banned in first ban phase,30,1,Tinker
6.88e,Most banned in first ban phase,31,1,Pudge
6.88e,Most banned in first ban phase,32,1,Invoker
6.88e,Most banned in first ban phase,33,1,Beastmaster
6.88e,Most banned in first ban phase,34,1,Warlock
6.88e,Most banned in first ban phase,35,1,Centaur Warrunner
6.88e,Most banned in first ban phase,36,0,Disruptor
6.88e,Most banned in first ban phase,37,0,Medusa
6.88e,Most banned in first ban phase,38,0,Bane
6.88e,Most banned in first ban phase,39,0,Doom
6.88e,Most banned in first ban phase,40,0,Alchemist
6.88e,Most banned in first ban phase,41,0,Tidehunter
6.88e,Most banned in first ban phase,42,0,Tiny
6.88e,Most banned in first ban phase,43,0,Morphling
6.88e,Most banned in first ban phase,44,0,Lich
6.88e,Most banned in first ban phase,45,0,Lone Druid
6.88e,Most banned in first ban phase,46,0,Venomancer
6.88e,Most banned in first ban phase,47,0,Broodmother
6.88d,Highest winrate,1,86,Shadow Fiend
6.88d,Highest winrate,2,75,Bloodseeker
6.88d,Highest winrate,3,75,Chaos Knight
6.88d,Highest winrate,4,67,Pugna
6.88d,Highest winrate,5,67,Leshrac
6.88d,Highest winrate,6,67,Spirit Breaker
6.88d,Highest winrate,7,63,Terrorblade
6.88d,Highest winrate,8,62,Silencer
6.88d,Highest winrate,9,61,Phantom Assassin
6.88d,Highest winrate,10,60,Shadow Shaman
6.88d,Highest winrate,11,60,Lina
6.88d,Highest winrate,12,60,Templar Assassin
6.88d,Highest winrate,13,60,Mirana
6.88d,Highest winrate,14,60,Earthshaker
6.88d,Highest winrate,15,59,Batrider
6.88d,Highest winrate,16,59,Dazzle
6.88d,Highest winrate,17,59,Warlock
6.88d,Highest winrate,18,58,Centaur Warrunner
6.88d,Highest winrate,19,58,Io
6.88d,Highest winrate,20,58,Slardar
6.88d,Highest winrate,21,57,Undying
6.88d,Highest winrate,22,57,Luna
6.88d,Highest winrate,23,57,Keeper of the Light
6.88d,Highest winrate,24,57,Axe
6.88d,Highest winrate,25,57,Winter Wyvern
6.88d,Highest winrate,26,57,Spectre
6.88d,Highest winrate,27,56,Jakiro
6.88d,Highest winrate,28,56,Outworld Devourer
6.88d,Highest winrate,29,56,Sniper
6.88d,Highest winrate,30,56,Lifestealer
6.88d,Highest winrate,31,56,Elder Titan
6.88d,Highest winrate,32,56,Bounty Hunter
6.88d,Highest winrate,33,56,Meepo
6.88d,Highest winrate,34,56,Death Prophet
6.88d,Highest winrate,35,55,Tiny
6.88d,Highest winrate,36,54,Medusa
6.88d,Highest winrate,37,54,Shadow Demon
6.88d,Highest winrate,38,54,Juggernaut
6.88d,Highest winrate,39,53,Witch Doctor
6.88d,Highest winrate,40,53,Naga Siren
6.88d,Highest winrate,41,53,Huskar
6.88d,Highest winrate,42,53,Kunkka
6.88d,Highest winrate,43,52,Morphling
6.88d,Highest winrate,44,50,Drow Ranger
6.88d,Highest winrate,45,50,Anti-Mage
6.88d,Highest winrate,46,50,Chen
6.88d,Highest winrate,47,50,Clinkz
6.88d,Highest winrate,48,50,Phoenix
6.88d,Highest winrate,49,50,Viper
6.88d,Highest winrate,50,50,Beastmaster
6.88d,Highest winrate,51,50,Magnus
6.88d,Highest winrate,52,50,Bane
6.88d,Highest winrate,53,50,Nyx Assassin
6.88d,Highest winrate,54,50,Troll Warlord
6.88d,Highest winrate,55,49,Puck
6.88d,Highest winrate,56,48,Invoker
6.88d,Highest winrate,57,48,Timbersaw
6.88d,Highest winrate,58,47,Faceless Void
6.88d,Highest winrate,59,46,Omniknight
6.88d,Highest winrate,60,46,Skywrath Mage
6.88d,Highest winrate,61,46,Night Stalker
6.88d,Highest winrate,62,45,Dragon Knight
6.88d,Highest winrate,63,45,Disruptor
6.88d,Highest winrate,64,45,Ursa Warrior
6.88d,Highest winrate,65,45,Oracle
6.88d,Highest winrate,66,45,Clockwerk
6.88d,Highest winrate,67,44,Sand King
6.88d,Highest winrate,68,43,Queen of Pain
6.88d,Highest winrate,69,43,Visage
6.88d,Highest winrate,70,43,Razor
6.88d,Highest winrate,71,43,Vengeful Spirit
6.88d,Highest winrate,72,42,Enchantress
6.88d,Highest winrate,73,42,Alchemist
6.88d,Highest winrate,74,41,Riki
6.88d,Highest winrate,75,41,Lion
6.88d,Highest winrate,76,40,Crystal Maiden
6.88d,Highest winrate,77,40,Earth Spirit
6.88d,Highest winrate,78,40,Venomancer
6.88d,Highest winrate,79,40,Ogre Magi
6.88d,Highest winrate,80,38,Dark Seer
6.88d,Highest winrate,81,38,Slark
6.88d,Highest winrate,82,38,Sven
6.88d,Highest winrate,83,38,Storm Spirit
6.88d,Highest winrate,84,36,Ancient Apparition
6.88d,Highest winrate,85,33,Abaddon
6.88d,Highest winrate,86,33,Pudge
6.88d,Highest winrate,87,33,Legion Commander
6.88d,Highest winrate,88,32,Rubick
6.88d,Highest winrate,89,32,Tidehunter
6.88d,Highest winrate,90,30,Tinker
6.88d,Highest winrate,91,29,Ember Spirit
6.88d,Highest winrate,92,25,Lich
6.88d,Highest winrate,93,25,Lycan
6.88d,Highest winrate,94,25,Doom
6.88d,Highest winrate,95,25,Gyrocopter
6.88d,Highest winrate,96,23,Weaver
6.88d,Highest winrate,97,20,Broodmother
6.88d,Highest winrate,98,14,Phantom Lancer
6.88d,Highest winrate,99,0,Lone Druid
6.88d,Most picked,1,46,Oracle
6.88d,Most picked,2,43,Shadow Demon
6.88d,Most picked,3,39,Sand King
6.88d,Most picked,4,39,Kunkka
6.88d,Most picked,5,35,Juggernaut
6.88d,Most picked,6,34,Faceless Void
6.88d,Most picked,7,34,Batrider
6.88d,Most picked,8,32,Axe
6.88d,Most picked,9,30,Mirana
6.88d,Most picked,10,29,Outworld Devourer
6.88d,Most picked,11,25,Elder Titan
6.88d,Most picked,12,24,Ogre Magi
6.88d,Most picked,13,24,Drow Ranger
6.88d,Most picked,14,23,Timbersaw
6.88d,Most picked,15,22,Morphling
6.88d,Most picked,16,20,Slardar
6.88d,Most picked,17,17,Luna
6.88d,Most picked,18,17,Dark Seer
6.88d,Most picked,19,16,Disruptor
6.88d,Most picked,20,16,Dazzle
6.88d,Most picked,21,15,Io
6.88d,Most picked,22,14,Nyx Assassin
6.88d,Most picked,23,14,Storm Spirit
6.88d,Most picked,24,14,Invoker
6.88d,Most picked,25,13,Slark
6.88d,Most picked,26,12,Razor
6.88d,Most picked,27,12,Puck
6.88d,Most picked,28,12,Vengeful Spirit
6.88d,Most picked,29,12,Lion
6.88d,Most picked,30,11,Earth Spirit
6.88d,Most picked,31,11,Keeper of the Light
6.88d,Most picked,32,11,Naga Siren
6.88d,Most picked,33,10,Huskar
6.88d,Most picked,34,10,Riki
6.88d,Most picked,35,10,Phantom Assassin
6.88d,Most picked,36,9,Rubick
6.88d,Most picked,37,9,Templar Assassin
6.88d,Most picked,38,9,Undying
6.88d,Most picked,39,9,Witch Doctor
6.88d,Most picked,40,9,Sven
6.88d,Most picked,41,9,Silencer
6.88d,Most picked,42,9,Tinker
6.88d,Most picked,43,9,Lifestealer
6.88d,Most picked,44,8,Alchemist
6.88d,Most picked,45,8,Terrorblade
6.88d,Most picked,46,7,Skywrath Mage
6.88d,Most picked,47,7,Bounty Hunter
6.88d,Most picked,48,7,Warlock
6.88d,Most picked,49,7,Anti-Mage
6.88d,Most picked,50,7,Omniknight
6.88d,Most picked,51,7,Ursa Warrior
6.88d,Most picked,52,6,Centaur Warrunner
6.88d,Most picked,53,6,Beastmaster
6.88d,Most picked,54,6,Ancient Apparition
6.88d,Most picked,55,5,Spirit Breaker
6.88d,Most picked,56,5,Tidehunter
6.88d,Most picked,57,4,Magnus
6.88d,Most picked,58,4,Queen of Pain
6.88d,Most picked,59,4,Sniper
6.88d,Most picked,60,3,Viper
6.88d,Most picked,61,3,Weaver
6.88d,Most picked,62,3,Chen
6.88d,Most picked,63,3,Dragon Knight
6.88d,Most picked,64,3,Clinkz
6.88d,Most picked,65,3,Medusa
6.88d,Most picked,66,3,Night Stalker
6.88d,Most picked,67,3,Legion Commander
6.88d,Most picked,68,3,Clockwerk
6.88d,Most picked,69,3,Tiny
6.88d,Most picked,70,3,Enchantress
6.88d,Most picked,71,3,Pudge
6.88d,Most picked,72,2,Winter Wyvern
6.88d,Most picked,73,2,Phoenix
6.88d,Most picked,74,2,Ember Spirit
6.88d,Most picked,75,2,Troll Warlord
6.88d,Most picked,76,2,Meepo
6.88d,Most picked,77,2,Visage
6.88d,Most picked,78,2,Phantom Lancer
6.88d,Most picked,79,2,Abaddon
6.88d,Most picked,80,2,Spectre
6.88d,Most picked,81,2,Pugna
6.88d,Most picked,82,2,Leshrac
6.88d,Most picked,83,2,Death Prophet
6.88d,Most picked,84,2,Jakiro
6.88d,Most picked,85,2,Lone Druid
6.88d,Most picked,86,2,Shadow Fiend
6.88d,Most picked,87,1,Bane
6.88d,Most picked,88,1,Bristleback
6.88d,Most picked,89,1,Necrophos
6.88d,Most picked,90,1,Earthshaker
6.88d,Most picked,91,1,Shadow Shaman
6.88d,Most picked,92,1,Zeus
6.88d,Most picked,93,1,Enigma
6.88d,Most picked,94,1,Tusk
6.88d,Most picked,95,1,Lich
6.88d,Most picked,96,1,Nature's Prophet
6.88d,Most picked,97,1,Crystal Maiden
6.88d,Most picked,98,1,Lycan
6.88d,Most picked,99,1,Gyrocopter
6.88d,Most picked,100,1,Chaos Knight
6.88d,Most picked,101,1,Windranger
6.88d,Most picked,102,1,Bloodseeker
6.88d,Most picked,103,1,Doom
6.88d,Most picked,104,1,Lina
6.88d,Most picked,105,1,Venomancer
6.88d,Most picked,106,1,Broodmother
6.88d,Most picked,107,0,Wraith King
6.88d,Most contested,1,93,Shadow Demon
6.88d,Most contested,2,91,Drow Ranger
6.88d,Most contested,3,85,Oracle
6.88d,Most contested,4,82,Kunkka
6.88d,Most contested,5,76,Batrider
6.88d,Most contested,6,72,Faceless Void
6.88d,Most contested,7,67,Outworld Devourer
6.88d,Most contested,8,64,Juggernaut
6.88d,Most contested,9,63,Sand King
6.88d,Most contested,10,59,Axe
6.88d,Most contested,11,58,Morphling
6.88d,Most contested,12,54,Mirana
6.88d,Most contested,13,52,Elder Titan
6.88d,Most contested,14,52,Huskar
6.88d,Most contested,15,45,Io
6.88d,Most contested,16,42,Timbersaw
6.88d,Most contested,17,39,Ogre Magi
6.88d,Most contested,18,36,Dark Seer
6.88d,Most contested,19,36,Luna
6.88d,Most contested,20,31,Storm Spirit
6.88d,Most contested,21,29,Tinker
6.88d,Most contested,22,29,Riki
6.88d,Most contested,23,29,Invoker
6.88d,Most contested,24,28,Naga Siren
6.88d,Most contested,25,28,Slardar
6.88d,Most contested,26,27,Dazzle
6.88d,Most contested,27,27,Slark
6.88d,Most contested,28,25,Nyx Assassin
6.88d,Most contested,29,24,Alchemist
6.88d,Most contested,30,23,Razor
6.88d,Most contested,31,21,Disruptor
6.88d,Most contested,32,21,Puck
